1.130852,14-15
1.588167,16-1
3.706132,3-16
4.413353,10-2
4.702441,8-3
6.859061,2-1
17.361110,13-7
24.130259,9-0
30.215479,16-11
31.269412,0-15
34.500629,10-3
35.861039,12-14
36.657128,13-16
37.128598,14-0
38.142092,3-0
49.162189,1-10
56.577811,12-11
63.479525,16-14
70.248580,14-6
71.151460,3-4
72.709014,15-16
76.850683,8-3
82.379460,2-8
90.479577,13-6
99.386460,3-2
99.767446,6-9
103.677766,12-2
108.355860,0-3
111.317390,8-0
112.139580,3-5
114.834598,10-11
115.227686,15-0
126.681318,15-2
135.106826,6-3
138.438579,6-16
139.938088,12-5
149.999068,16-3
153.566924,9-3
162.553928,7-10
170.467420,1-8
173.449562,4-6
175.693804,10-14
179.530821,3-8
181.899413,5-3
182.638306,11-1
184.167123,10-14
191.199892,1-3
191.385537,14-3
191.584739,11-3
195.719378,6-7
197.101623,15-1
200.314223,5-15
202.990551,3-14
204.753848,8-13
229.562028,13-0
230.476056,16-13
232.712055,8-14
233.663302,4-1
237.869522,15-9
239.227739,0-4
241.074873,1-3
246.846258,12-13
248.470174,15-9
251.904274,7-6
261.760392,4-0
262.207480,4-11
262.474557,13-3
263.566127,0-2
269.651341,8-6
273.665007,11-2
274.803393,16-6
276.492092,5-1
277.313004,14-6
279.893360,12-14
280.077130,13-2
285.096072,3-5
294.599287,3-9
307.599457,6-3
313.175230,3-1
326.680628,0-5
326.757719,3-16
328.190246,9-6
342.392939,11-3
348.662361,15-3
350.881464,3-14
362.936005,3-2
367.005504,12-5
374.159582,4-3
375.618263,7-3
376.510636,11-9
378.977056,4-1
379.593150,8-16
381.611989,3-9
395.326150,16-10
397.016358,2-5
397.056010,0-15
397.248502,11-15
398.028896,16-13
404.460357,4-13
406.352679,14-3
407.793116,3-12
408.222129,12-11
425.036897,2-4
427.353471,10-13
428.332444,16-12
428.589371,7-4
428.828169,3-7
429.604030,3-14
434.348215,0-11
435.029019,0-6
435.204377,12-4
438.037926,14-3
439.240922,7-1
464.640939,0-8
465.188703,8-15
468.353026,5-3
474.595490,4-13
