1.884753,14-15
2.646945,16-1
6.176887,3-16
7.355588,3-4
7.837402,8-10
11.431768,2-1
28.935183,13-7
40.217099,9-0
50.359132,16-11
52.115687,3-16
57.501049,12-3
59.768399,15-13
61.095214,13-10
61.880996,0-1
63.570153,3-8
81.936981,10-3
94.296351,10-15
105.799209,10-13
117.080966,3-1
118.585767,15-3
121.181691,8-3
128.084471,2-8
137.299099,13-6
150.799295,3-2
165.644101,6-9
166.279077,12-2
172.796276,0-3
180.593100,3-0
185.528983,1-3
186.899301,12-13
191.390997,0-10
192.046144,2-16
211.135530,6-8
225.178044,3-6
230.730965,5-0
233.230147,3-11
249.998447,9-3
255.944873,3-10
270.923213,3-4
284.112367,10-14
289.082603,3-8
292.823006,5-3
299.218036,11-1
303.165689,3-14
304.397176,1-12
306.945204,14-3
318.666487,11-3
318.975895,6-7
319.307899,15-1
326.198963,5-15
328.502705,3-14
333.857039,8-13
338.317584,0-3
341.256413,14-7
382.603380,3-6
384.126760,15-3
387.853425,3-5
389.438837,3-9
396.449204,14-7
398.712899,9-11
401.791455,3-13
411.410430,4-3
414.116957,13-3
419.840457,2-3
436.267321,16-3
437.012466,3-16
437.457595,5-1
439.276879,14-6
449.418901,3-15
456.108345,2-1
458.005654,5-4
460.820154,3-9
462.188339,6-3
466.488934,3-1
466.795216,0-5
475.160120,3-16
490.998811,9-6
512.665761,11-3
521.958716,15-3
544.467714,3-14
544.596199,3-2
546.983744,12-5
570.654898,4-3
581.103935,7-3
584.802441,11-9
604.893341,4-1
611.675839,3-9
623.599303,9-2
626.030438,16-10
627.517726,2-5
631.628426,0-15
632.655250,16-3
636.019981,14-10
658.876916,1-3
661.693930,13-1
661.760016,8-3
662.080837,12-10
663.381494,15-3
674.100595,16-15
677.254465,9-6
679.655193,3-15
680.370215,2-3
708.394828,0-3
712.255784,0-6
713.887407,12-4
714.315618,14-3
714.713615,7-1
716.006716,0-8
723.913691,3-16
725.048364,5-8
725.340628,4-13
730.063209,15-6
732.068203,16-2
774.401566,15-1
775.314505,11-13
780.588377,4-3
790.992483,9-2
794.677864,3-9
825.440745,16-3
829.988168,9-3
831.926398,11-3
835.627217,3-15
835.890179,12-3
839.718021,6-7
841.718610,9-3
857.125156,7-1
869.572104,3-0
874.404279,3-1
874.629413,12-4
876.684316,15-10
878.627414,10-2
880.260350,0-2
882.103249,3-2
896.369171,0-2
897.438796,16-9
897.807241,3-8
916.228091,1-11
922.060497,2-10
954.708041,3-0
958.318463,3-5
974.503529,3-5
981.932208,14-10
992.885392,6-3
1002.443324,7-10
1007.215840,3-11
1007.898424,3-14
1009.556649,10-14
1024.046206,10-15
1040.147651,3-12
1058.240187,1-9
1061.112717,4-11
1068.601034,14-13
1079.849783,6-11
1087.050004,0-12
1098.855226,15-1
1104.111014,10-12
1111.555059,1-8
1119.662700,3-15
1121.849383,7-9
1139.778871,16-13
1161.688367,14-13
1162.229412,3-14
1187.033969,7-3
